,Concessionaria,Periodo,Praca,lat,lon,Tipo,Eixos,Volume_total
10540,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Automóvel / Caminhonete,4.0,208
10541,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,2.0,7794
10542,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,3.0,6579
10543,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,4.0,6764
10544,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,5.0,4036
10545,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,6.0,10643
10546,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,7.0,8698
10547,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,8.0,108
10548,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,9.0,7589
10549,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,10.0,0
10550,Msvia,2022-03-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Motocicletas,2.0,1374
10551,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Automóvel / Caminhonete,2.0,40051
10552,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Automóvel / Caminhonete,3.0,384
10553,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Automóvel / Caminhonete,4.0,130
10554,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,2.0,5839
10555,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,3.0,4900
10556,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,4.0,5458
10557,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,5.0,3261
10558,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,6.0,9254
10559,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,7.0,7276
10560,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,8.0,106
10561,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,9.0,7131
10562,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,10.0,1
10563,Msvia,2022-03-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Motocicletas,2.0,1123
10564,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Automóvel / Caminhonete,2.0,26047
10565,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Automóvel / Caminhonete,3.0,320
10566,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Automóvel / Caminhonete,4.0,102
10567,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,2.0,3928
10568,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,3.0,3776
10569,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,4.0,3841
10570,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,5.0,2674
10571,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,6.0,8342
10572,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,7.0,5741
10573,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,8.0,58
10574,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,9.0,6554
10575,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,10.0,0
10576,Msvia,2022-03-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Motocicletas,2.0,1041
10577,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Automóvel / Caminhonete,2.0,20996
10578,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Automóvel / Caminhonete,3.0,262
10579,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Automóvel / Caminhonete,4.0,64
10580,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,2.0,2723
10581,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,3.0,3097
10582,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,4.0,3432
10583,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,5.0,2611
10584,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,6.0,8394
10585,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,7.0,5546
10586,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,8.0,119
10587,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,9.0,6719
10588,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,10.0,0
10589,Msvia,2022-03-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Motocicletas,2.0,1032
10590,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Automóvel / Caminhonete,2.0,35073
10591,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Automóvel / Caminhonete,3.0,335
10592,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Automóvel / Caminhonete,4.0,52
10593,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,2.0,3940
10594,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,3.0,3118
10595,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,4.0,3764
10596,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,5.0,1755
10597,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,6.0,6076
10598,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,7.0,4968
10599,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,8.0,27
10600,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,9.0,3006
10601,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,10.0,0
10602,Msvia,2022-04-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Motocicletas,2.0,1357
10603,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Automóvel / Caminhonete,2.0,38500
10604,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Automóvel / Caminhonete,3.0,401
10605,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Automóvel / Caminhonete,4.0,72
10606,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,2.0,4539
10607,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,3.0,3559
10608,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,4.0,3820
10609,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,5.0,2071
10610,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,6.0,6071
10611,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,7.0,5910
10612,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,8.0,47
10613,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,9.0,3148
10614,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,10.0,2
10615,Msvia,2022-04-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Motocicletas,2.0,1548
10616,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Automóvel / Caminhonete,2.0,48931
10617,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Automóvel / Caminhonete,3.0,406
10618,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Automóvel / Caminhonete,4.0,84
10619,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,2.0,5618
10620,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,3.0,3947
10621,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,4.0,3737
10622,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,5.0,2070
10623,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,6.0,5706
10624,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,7.0,5378
10625,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,8.0,33
10626,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,9.0,2805
10627,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,10.0,0
10628,Msvia,2022-04-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Motocicletas,2.0,1587
10629,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Automóvel / Caminhonete,2.0,53186
10630,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Automóvel / Caminhonete,3.0,475
10631,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Automóvel / Caminhonete,4.0,100
10632,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,2.0,6118
10633,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,3.0,4091
10634,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,4.0,3496
10635,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,5.0,2043
10636,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,6.0,5193
10637,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,7.0,2778
10638,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,8.0,41
10639,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,9.0,2335
10640,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Caminhão / Ônibus,10.0,0
10641,Msvia,2022-04-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Motocicletas,2.0,1866
10642,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Automóvel / Caminhonete,2.0,52626
10643,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Automóvel / Caminhonete,3.0,556
10644,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Automóvel / Caminhonete,4.0,106
10645,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,2.0,6975
10646,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,3.0,5982
10647,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,4.0,5486
10648,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,5.0,3293
10649,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,6.0,9775
10650,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,7.0,6452
10651,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,8.0,98
10652,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,9.0,6009
10653,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Caminhão / Ônibus,10.0,2
10654,Msvia,2022-04-01,"Praça 05 Br-163/Ms Km 431,80",-20.882783,-54.504644,Motocicletas,2.0,1729
10655,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Automóvel / Caminhonete,2.0,62124
10656,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Automóvel / Caminhonete,3.0,586
10657,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Automóvel / Caminhonete,4.0,155
10658,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,2.0,7630
10659,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,3.0,6108
10660,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,4.0,6089
10661,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,5.0,4085
10662,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,6.0,10577
10663,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,7.0,7400
10664,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,8.0,132
10665,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,9.0,7373
10666,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Caminhão / Ônibus,10.0,1
10667,Msvia,2022-04-01,"Praça 06 Br-163/Ms Km 535,2",-20.04,-54.41,Motocicletas,2.0,1552
10668,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Automóvel / Caminhonete,2.0,42482
10669,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Automóvel / Caminhonete,3.0,409
10670,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Automóvel / Caminhonete,4.0,105
10671,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,2.0,5678
10672,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,3.0,4885
10673,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,4.0,5252
10674,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,5.0,3272
10675,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,6.0,9480
10676,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,7.0,6355
10677,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,8.0,80
10678,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,9.0,7107
10679,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Caminhão / Ônibus,10.0,1
10680,Msvia,2022-04-01,Praça 07 Br-163/Ms Km 605,-19.473376,-54.496991,Motocicletas,2.0,1082
10681,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Automóvel / Caminhonete,2.0,28871
10682,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Automóvel / Caminhonete,3.0,316
10683,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Automóvel / Caminhonete,4.0,86
10684,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,2.0,3802
10685,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,3.0,3875
10686,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,4.0,4210
10687,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,5.0,2901
10688,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,6.0,8612
10689,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,7.0,5461
10690,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,8.0,71
10691,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,9.0,6583
10692,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Caminhão / Ônibus,10.0,0
10693,Msvia,2022-04-01,"Praça 08 Br-163/Ms Km 704,3",-18.722782,-54.814951,Motocicletas,2.0,1020
10694,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Automóvel / Caminhonete,2.0,23099
10695,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Automóvel / Caminhonete,3.0,272
10696,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Automóvel / Caminhonete,4.0,66
10697,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,2.0,2648
10698,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,3.0,3172
10699,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,4.0,3820
10700,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,5.0,2643
10701,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,6.0,8434
10702,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,7.0,5228
10703,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,8.0,119
10704,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,9.0,6527
10705,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Caminhão / Ônibus,10.0,1
10706,Msvia,2022-04-01,"Praça 09 Br-163/Ms Km 819,2",-17.766671,-54.750815,Motocicletas,2.0,1066
10707,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Automóvel / Caminhonete,2.0,32995
10708,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Automóvel / Caminhonete,3.0,278
10709,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Automóvel / Caminhonete,4.0,56
10710,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,2.0,3961
10711,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,3.0,3126
10712,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,4.0,4245
10713,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,5.0,2047
10714,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,6.0,6211
10715,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,7.0,5729
10716,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,8.0,28
10717,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,9.0,3194
10718,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Caminhão / Ônibus,10.0,0
10719,Msvia,2022-05-01,"Praça 01 Br-163/Ms Km 28,2",-23.865169,-54.329788,Motocicletas,2.0,1109
10720,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Automóvel / Caminhonete,2.0,36519
10721,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Automóvel / Caminhonete,3.0,359
10722,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Automóvel / Caminhonete,4.0,79
10723,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,2.0,4550
10724,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,3.0,3643
10725,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,4.0,4109
10726,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,5.0,2454
10727,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,6.0,6437
10728,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,7.0,7260
10729,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,8.0,147
10730,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,9.0,4206
10731,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Caminhão / Ônibus,10.0,11
10732,Msvia,2022-05-01,Praça 02 Br-163/Ms Km 113,-23.167432,-54.19897,Motocicletas,2.0,1282
10733,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Automóvel / Caminhonete,2.0,47102
10734,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Automóvel / Caminhonete,3.0,372
10735,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Automóvel / Caminhonete,4.0,96
10736,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,2.0,5690
10737,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,3.0,4188
10738,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,4.0,4297
10739,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,5.0,2545
10740,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,6.0,6102
10741,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,7.0,6097
10742,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,8.0,32
10743,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,9.0,3106
10744,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Caminhão / Ônibus,10.0,0
10745,Msvia,2022-05-01,"Praça 03 Br-163/Ms Km 228,520",-22.476042,-54.860799,Motocicletas,2.0,1243
10746,Msvia,2022-05-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Automóvel / Caminhonete,2.0,51635
10747,Msvia,2022-05-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Automóvel / Caminhonete,3.0,440
10748,Msvia,2022-05-01,"Praça 04 Br-163/Ms Km 313,5",-21.865146,-54.528504,Automóvel / Caminhonete,4.0,92
